registro_uid,ano,data_chave,titulo,sigla_titulo,tipo_ato_titulo,numero_titulo,autor,situacao_normalizada,revogada_flag,assunto_normalizado,ementa_status,pdf_ordem,pdf_tipo,url,arquivo,baixado_json,cat_key,is_first_of_kind,score_prioridade,status_processamento,tentativas,mensagem_erro
2022_06826_pdf1,2022,2022-02-08,PRT - PORTARIA 1177/2022,PRT,PORTARIA,1177/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt20221177tispde.pdf,prt20221177tispde.pdf,True,PRTTexto IntegralAprovação,False,202.0,pendente,0,
2022_06827_pdf1,2022,2022-02-08,PRT - PORTARIA 1178/2022,PRT,PORTARIA,1178/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt20221178tispde.pdf,prt20221178tispde.pdf,True,PRTTexto IntegralAprovação,False,202.0,pendente,0,
2022_06828_pdf1,2022,2022-02-08,PRT - PORTARIA 1179/2022,PRT,PORTARIA,1179/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt20221179tispde.pdf,prt20221179tispde.pdf,True,PRTTexto IntegralAprovação,False,202.0,pendente,0,
2022_06829_pdf1,2022,2022-02-08,PRT - PORTARIA 1180/2022,PRT,PORTARIA,1180/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt20221180tispde.pdf,prt20221180tispde.pdf,True,PRTTexto IntegralAprovação,False,202.0,pendente,0,
2022_06830_pdf1,2022,2022-02-08,PRT - PORTARIA 1181/2022,PRT,PORTARIA,1181/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt20221181tispde.pdf,prt20221181tispde.pdf,True,PRTTexto IntegralAprovação,False,202.0,pendente,0,
2022_06831_pdf1,2022,2022-02-08,PRT - PORTARIA 1182/2022,PRT,PORTARIA,1182/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt20221182tispde.pdf,prt20221182tispde.pdf,True,PRTTexto IntegralAprovação,False,202.0,pendente,0,
2022_06832_pdf1,2022,2022-02-08,PRT - PORTARIA 1183/2022,PRT,PORTARIA,1183/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt20221183tispde.pdf,prt20221183tispde.pdf,True,PRTTexto IntegralAprovação,False,202.0,pendente,0,
2022_06833_pdf1,2022,2022-02-08,PRT - PORTARIA 6719/2022,PRT,PORTARIA,6719/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,,1,Texto Integral,http://www2.aneel.gov.br/cedoc/prt20226719.pdf,prt20226719.pdf,True,PRTTexto IntegralAprovação,False,202.0,pendente,0,
2022_06833_pdf2,2022,2022-02-08,PRT - PORTARIA 6719/2022,PRT,PORTARIA,6719/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,,2,Voto,http://www2.aneel.gov.br/cedoc/aprt20226719_1.pdf,aprt20226719_1.pdf,True,PRTVotoAprovação,False,202.0,pendente,0,
2022_06834_pdf1,2022,2022-02-08,REA - RESOLUÇÃO AUTORIZATIVA 11047/2022,REA,RESOLUÇÃO AUTORIZATIVA,11047/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202211047ti.pdf,rea202211047ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_06834_pdf2,2022,2022-02-08,REA - RESOLUÇÃO AUTORIZATIVA 11047/2022,REA,RESOLUÇÃO AUTORIZATIVA,11047/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202211047_1.pdf,area202211047_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_06835_pdf1,2022,2022-02-08,REA - RESOLUÇÃO AUTORIZATIVA 11048/2022,REA,RESOLUÇÃO AUTORIZATIVA,11048/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202211048ti.pdf,rea202211048ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_06835_pdf2,2022,2022-02-08,REA - RESOLUÇÃO AUTORIZATIVA 11048/2022,REA,RESOLUÇÃO AUTORIZATIVA,11048/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202211048_1.pdf,area202211048_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_06836_pdf1,2022,2022-02-08,REA - RESOLUÇÃO AUTORIZATIVA 11049/2022,REA,RESOLUÇÃO AUTORIZATIVA,11049/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202211049ti.pdf,rea202211049ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_06836_pdf2,2022,2022-02-08,REA - RESOLUÇÃO AUTORIZATIVA 11049/2022,REA,RESOLUÇÃO AUTORIZATIVA,11049/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202211049_1.pdf,area202211049_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_06837_pdf1,2022,2022-02-08,REA - RESOLUÇÃO AUTORIZATIVA 11050/2022,REA,RESOLUÇÃO AUTORIZATIVA,11050/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202211050ti.pdf,rea202211050ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_06837_pdf2,2022,2022-02-08,REA - RESOLUÇÃO AUTORIZATIVA 11050/2022,REA,RESOLUÇÃO AUTORIZATIVA,11050/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202211050_1.pdf,area202211050_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_06838_pdf1,2022,2022-02-08,REA - RESOLUÇÃO AUTORIZATIVA 11051/2022,REA,RESOLUÇÃO AUTORIZATIVA,11051/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202211051ti.pdf,rea202211051ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_06838_pdf2,2022,2022-02-08,REA - RESOLUÇÃO AUTORIZATIVA 11051/2022,REA,RESOLUÇÃO AUTORIZATIVA,11051/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202211051_1.pdf,area202211051_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_06839_pdf1,2022,2022-02-08,REA - RESOLUÇÃO AUTORIZATIVA 11052/2022,REA,RESOLUÇÃO AUTORIZATIVA,11052/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202211052ti.pdf,rea202211052ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_06839_pdf2,2022,2022-02-08,REA - RESOLUÇÃO AUTORIZATIVA 11052/2022,REA,RESOLUÇÃO AUTORIZATIVA,11052/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202211052_1.pdf,area202211052_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_06840_pdf1,2022,2022-02-08,REA - RESOLUÇÃO AUTORIZATIVA 11053/2022,REA,RESOLUÇÃO AUTORIZATIVA,11053/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202211053ti.pdf,rea202211053ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_06840_pdf2,2022,2022-02-08,REA - RESOLUÇÃO AUTORIZATIVA 11053/2022,REA,RESOLUÇÃO AUTORIZATIVA,11053/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202211053_1.pdf,area202211053_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_06841_pdf1,2022,2022-02-08,REA - RESOLUÇÃO AUTORIZATIVA 11054/2022,REA,RESOLUÇÃO AUTORIZATIVA,11054/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202211054ti.pdf,rea202211054ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_06841_pdf2,2022,2022-02-08,REA - RESOLUÇÃO AUTORIZATIVA 11054/2022,REA,RESOLUÇÃO AUTORIZATIVA,11054/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202211054_1.pdf,area202211054_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_06842_pdf1,2022,2022-02-08,REA - RESOLUÇÃO AUTORIZATIVA 11055/2022,REA,RESOLUÇÃO AUTORIZATIVA,11055/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202211055ti.pdf,rea202211055ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_06842_pdf2,2022,2022-02-08,REA - RESOLUÇÃO AUTORIZATIVA 11055/2022,REA,RESOLUÇÃO AUTORIZATIVA,11055/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202211055_1.pdf,area202211055_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_06843_pdf1,2022,2022-02-08,REA - RESOLUÇÃO AUTORIZATIVA 11056/2022,REA,RESOLUÇÃO AUTORIZATIVA,11056/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202211056ti.pdf,rea202211056ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_06843_pdf2,2022,2022-02-08,REA - RESOLUÇÃO AUTORIZATIVA 11056/2022,REA,RESOLUÇÃO AUTORIZATIVA,11056/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202211056_1.pdf,area202211056_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_06853_pdf1,2022,2022-02-07,DSP - DESPACHO 260/2022,DSP,DESPACHO,260/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp2022260.pdf,dsp2022260.pdf,True,DSPTexto IntegralAprovação,False,202.0,pendente,0,
2022_06853_pdf2,2022,2022-02-07,DSP - DESPACHO 260/2022,DSP,DESPACHO,260/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,2,Voto,http://www2.aneel.gov.br/cedoc/adsp2022260_1.pdf,adsp2022260_1.pdf,True,DSPVotoAprovação,False,202.0,pendente,0,
2022_06854_pdf1,2022,2022-02-07,DSP - DESPACHO 292/2022,DSP,DESPACHO,292/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp2022292ti.pdf,dsp2022292ti.pdf,True,DSPTexto IntegralAutorização,False,202.0,pendente,0,
2022_06856_pdf1,2022,2022-02-07,DSP - DESPACHO 322/2022,DSP,DESPACHO,322/2022,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp2022322.pdf,dsp2022322.pdf,True,DSPTexto IntegralHomologação,False,202.0,pendente,0,
2022_06857_pdf1,2022,2022-02-07,DSP - DESPACHO 323/2022,DSP,DESPACHO,323/2022,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp2022323.pdf,dsp2022323.pdf,True,DSPTexto IntegralHomologação,False,202.0,pendente,0,
2022_06858_pdf1,2022,2022-02-07,DSP - DESPACHO 324/2022,DSP,DESPACHO,324/2022,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp2022324.pdf,dsp2022324.pdf,True,DSPTexto IntegralHomologação,False,202.0,pendente,0,
2022_06859_pdf1,2022,2022-02-07,DSP - DESPACHO 325/2022,DSP,DESPACHO,325/2022,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp2022325.pdf,dsp2022325.pdf,True,DSPTexto IntegralHomologação,False,202.0,pendente,0,
2022_06860_pdf1,2022,2022-02-07,DSP - DESPACHO 326/2022,DSP,DESPACHO,326/2022,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp2022326.pdf,dsp2022326.pdf,True,DSPTexto IntegralHomologação,False,202.0,pendente,0,
2022_06862_pdf1,2022,2022-02-07,DSP - DESPACHO 347/2022,DSP,DESPACHO,347/2022,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp2022347.pdf,dsp2022347.pdf,True,DSPTexto IntegralHomologação,False,202.0,pendente,0,
2022_06863_pdf1,2022,2022-02-07,DSP - DESPACHO 348/2022,DSP,DESPACHO,348/2022,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp2022348.pdf,dsp2022348.pdf,True,DSPTexto IntegralHomologação,False,202.0,pendente,0,
2022_06864_pdf1,2022,2022-02-07,DSP - DESPACHO 349/2022,DSP,DESPACHO,349/2022,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp2022349.pdf,dsp2022349.pdf,True,DSPTexto IntegralHomologação,False,202.0,pendente,0,
2022_06865_pdf1,2022,2022-02-07,DSP - DESPACHO 350/2022,DSP,DESPACHO,350/2022,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp2022350.pdf,dsp2022350.pdf,True,DSPTexto IntegralHomologação,False,202.0,pendente,0,
2022_06866_pdf1,2022,2022-02-07,DSP - DESPACHO 351/2022,DSP,DESPACHO,351/2022,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp2022351.pdf,dsp2022351.pdf,True,DSPTexto IntegralHomologação,False,202.0,pendente,0,
2022_06867_pdf1,2022,2022-02-07,DSP - DESPACHO 352/2022,DSP,DESPACHO,352/2022,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp2022352.pdf,dsp2022352.pdf,True,DSPTexto IntegralHomologação,False,202.0,pendente,0,
2022_06868_pdf1,2022,2022-02-07,DSP - DESPACHO 353/2022,DSP,DESPACHO,353/2022,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp2022353.pdf,dsp2022353.pdf,True,DSPTexto IntegralHomologação,False,202.0,pendente,0,
2022_06873_pdf1,2022,2022-02-07,DSP - DESPACHO 374/2022,DSP,DESPACHO,374/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp2022374ti.pdf,dsp2022374ti.pdf,True,DSPTexto IntegralLiberação,False,202.0,pendente,0,
2022_06874_pdf1,2022,2022-02-07,DSP - DESPACHO 375/2022,DSP,DESPACHO,375/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp2022375ti.pdf,dsp2022375ti.pdf,True,DSPTexto IntegralLiberação,False,202.0,pendente,0,
2022_06877_pdf1,2022,2022-02-07,PRT - PORTARIA 1174/2022,PRT,PORTARIA,1174/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt20221174tispde.pdf,prt20221174tispde.pdf,True,PRTTexto IntegralAprovação,False,202.0,pendente,0,
2022_06878_pdf1,2022,2022-02-07,PRT - PORTARIA 1175/2022,PRT,PORTARIA,1175/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt20221175tispde.pdf,prt20221175tispde.pdf,True,PRTTexto IntegralAprovação,False,202.0,pendente,0,
2022_06879_pdf1,2022,2022-02-07,PRT - PORTARIA 6716/2022,PRT,PORTARIA,6716/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt20226716.pdf,prt20226716.pdf,True,PRTTexto IntegralAprovação,False,202.0,pendente,0,
2022_06879_pdf2,2022,2022-02-07,PRT - PORTARIA 6716/2022,PRT,PORTARIA,6716/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,,2,Voto,https://www2.aneel.gov.br/cedoc/aprt20226716_1.pdf,aprt20226716_1.pdf,True,PRTVotoAprovação,False,202.0,pendente,0,
2022_06880_pdf1,2022,2022-02-07,PRT - PORTARIA 6717/2022,PRT,PORTARIA,6717/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt20226717.pdf,prt20226717.pdf,True,PRTTexto IntegralAprovação,False,202.0,pendente,0,
2022_06880_pdf2,2022,2022-02-07,PRT - PORTARIA 6717/2022,PRT,PORTARIA,6717/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/aprt20226717_1.pdf,aprt20226717_1.pdf,True,PRTVotoAprovação,False,202.0,pendente,0,
2022_06881_pdf1,2022,2022-02-07,PRT - PORTARIA 6718/2022,PRT,PORTARIA,6718/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt20226718.pdf,prt20226718.pdf,True,PRTTexto IntegralAprovação,False,202.0,pendente,0,
2022_06881_pdf2,2022,2022-02-07,PRT - PORTARIA 6718/2022,PRT,PORTARIA,6718/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,,2,Voto,https://www2.aneel.gov.br/cedoc/aprt20226718_1.pdf,aprt20226718_1.pdf,True,PRTVotoAprovação,False,202.0,pendente,0,
2022_06886_pdf1,2022,2022-02-07,REA - RESOLUÇÃO AUTORIZATIVA 11074/2022,REA,RESOLUÇÃO AUTORIZATIVA,11074/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202211074ti.pdf,rea202211074ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_06886_pdf2,2022,2022-02-07,REA - RESOLUÇÃO AUTORIZATIVA 11074/2022,REA,RESOLUÇÃO AUTORIZATIVA,11074/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202211074_1.pdf,area202211074_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_06887_pdf1,2022,2022-02-07,REA - RESOLUÇÃO AUTORIZATIVA 11075/2022,REA,RESOLUÇÃO AUTORIZATIVA,11075/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202211075ti.pdf,rea202211075ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_06887_pdf2,2022,2022-02-07,REA - RESOLUÇÃO AUTORIZATIVA 11075/2022,REA,RESOLUÇÃO AUTORIZATIVA,11075/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202211075_1.pdf,area202211075_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_06888_pdf1,2022,2022-02-07,REA - RESOLUÇÃO AUTORIZATIVA 11076/2022,REA,RESOLUÇÃO AUTORIZATIVA,11076/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202211076ti.pdf,rea202211076ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_06888_pdf2,2022,2022-02-07,REA - RESOLUÇÃO AUTORIZATIVA 11076/2022,REA,RESOLUÇÃO AUTORIZATIVA,11076/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202211076_1.pdf,area202211076_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_06889_pdf1,2022,2022-02-07,REA - RESOLUÇÃO AUTORIZATIVA 11077/2022,REA,RESOLUÇÃO AUTORIZATIVA,11077/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202211077ti.pdf,rea202211077ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_06889_pdf2,2022,2022-02-07,REA - RESOLUÇÃO AUTORIZATIVA 11077/2022,REA,RESOLUÇÃO AUTORIZATIVA,11077/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202211077_1.pdf,area202211077_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_06890_pdf1,2022,2022-02-07,REA - RESOLUÇÃO AUTORIZATIVA 11078/2022,REA,RESOLUÇÃO AUTORIZATIVA,11078/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202211078ti.pdf,rea202211078ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_06890_pdf2,2022,2022-02-07,REA - RESOLUÇÃO AUTORIZATIVA 11078/2022,REA,RESOLUÇÃO AUTORIZATIVA,11078/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202211078_1.pdf,area202211078_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_06891_pdf1,2022,2022-02-07,REA - RESOLUÇÃO AUTORIZATIVA 11079/2022,REA,RESOLUÇÃO AUTORIZATIVA,11079/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202211079ti.pdf,rea202211079ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_06891_pdf2,2022,2022-02-07,REA - RESOLUÇÃO AUTORIZATIVA 11079/2022,REA,RESOLUÇÃO AUTORIZATIVA,11079/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202211079_1.pdf,area202211079_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_06892_pdf1,2022,2022-02-07,REA - RESOLUÇÃO AUTORIZATIVA 11080/2022,REA,RESOLUÇÃO AUTORIZATIVA,11080/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202211080ti.pdf,rea202211080ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_06892_pdf2,2022,2022-02-07,REA - RESOLUÇÃO AUTORIZATIVA 11080/2022,REA,RESOLUÇÃO AUTORIZATIVA,11080/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202211080_1.pdf,area202211080_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_06893_pdf1,2022,2022-02-07,REA - RESOLUÇÃO AUTORIZATIVA 11081/2022,REA,RESOLUÇÃO AUTORIZATIVA,11081/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202211081ti.pdf,rea202211081ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_06893_pdf2,2022,2022-02-07,REA - RESOLUÇÃO AUTORIZATIVA 11081/2022,REA,RESOLUÇÃO AUTORIZATIVA,11081/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202211081_1.pdf,area202211081_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
